"","Loc","feature_type"
"1","ENA|OLKM01000002|OLKM01000002.1 1260215","Intron"
"3847","ENA|OLKM01006775|OLKM01006775.1 2479","Terminator"
"3848","ENA|OLKM01006775|OLKM01006775.1 2601","Other"
"3849","ENA|OLKM01006775|OLKM01006775.1 2610","Other"
"3850","ENA|OLKM01006775|OLKM01006775.1 2677","Other"
"3851","ENA|OLKM01006775|OLKM01006775.1 2695","Other"
"3852","ENA|OLKM01006775|OLKM01006775.1 5721","Terminator"
"3853","ENA|OLKM01006776|OLKM01006776.1 7489","Other"
"3854","ENA|OLKM01006776|OLKM01006776.1 8677","Promoter"
"3855","ENA|OLKM01006784|OLKM01006784.1 2429","CDS"
"3856","ENA|OLKM01006784|OLKM01006784.1 2813","CDS"
"3857","ENA|OLKM01006784|OLKM01006784.1 8474","CDS"
"3858","ENA|OLKM01006790|OLKM01006790.1 2558","Promoter"
"3859","ENA|OLKM01006793|OLKM01006793.1 10953","Other"
"3860","ENA|OLKM01006793|OLKM01006793.1 11040","Other"
"3861","ENA|OLKM01006793|OLKM01006793.1 12773","Intron"
"3862","ENA|OLKM01006793|OLKM01006793.1 13037","Terminator"
"3863","ENA|OLKM01006796|OLKM01006796.1 6133","Other"
"3864","ENA|OLKM01006796|OLKM01006796.1 8545","Other"
"3865","ENA|OLKM01006796|OLKM01006796.1 10006","Other"
"3866","ENA|OLKM01006796|OLKM01006796.1 10050","Other"
"3867","ENA|OLKM01006798|OLKM01006798.1 3247","Other"
"3868","ENA|OLKM01006798|OLKM01006798.1 3281","Other"
"3869","ENA|OLKM01006814|OLKM01006814.1 947","Other"
"3870","ENA|OLKM01006816|OLKM01006816.1 1274","Other"
"3871","ENA|OLKM01006820|OLKM01006820.1 1876","UTR3"
"3872","ENA|OLKM01006820|OLKM01006820.1 5845","Other"
"3873","ENA|OLKM01006822|OLKM01006822.1 875","Other"
"3874","ENA|OLKM01006822|OLKM01006822.1 1820","Promoter"
"3875","ENA|OLKM01006822|OLKM01006822.1 2335","CDS"
"3876","ENA|OLKM01006823|OLKM01006823.1 1295","Intron"
"3877","ENA|OLKM01006823|OLKM01006823.1 2444","CDS"
"3878","ENA|OLKM01006823|OLKM01006823.1 2549","Intron"
"3879","ENA|OLKM01006826|OLKM01006826.1 4909","Other"
"3880","ENA|OLKM01006826|OLKM01006826.1 8640","Other"
"3881","ENA|OLKM01006829|OLKM01006829.1 787","Other"
"3882","ENA|OLKM01006834|OLKM01006834.1 668","Other"
"3883","ENA|OLKM01006836|OLKM01006836.1 9639","Other"
"3884","ENA|OLKM01006840|OLKM01006840.1 2996","Intron"
"3885","ENA|OLKM01006845|OLKM01006845.1 1309","Other"
"3886","ENA|OLKM01006846|OLKM01006846.1 487","Other"
"3887","ENA|OLKM01006846|OLKM01006846.1 2178","Other"
"3888","ENA|OLKM01006850|OLKM01006850.1 1521","Other"
"3889","ENA|OLKM01006850|OLKM01006850.1 2217","Other"
"3890","ENA|OLKM01006850|OLKM01006850.1 2761","Other"
"3891","ENA|OLKM01006850|OLKM01006850.1 3419","Other"
"3892","ENA|OLKM01006865|OLKM01006865.1 256","CDS"
"3893","ENA|OLKM01006865|OLKM01006865.1 287","CDS"
"3894","ENA|OLKM01006865|OLKM01006865.1 326","CDS"
"3895","ENA|OLKM01006865|OLKM01006865.1 354","CDS"
"3896","ENA|OLKM01006865|OLKM01006865.1 492","CDS"
"3897","ENA|OLKM01006865|OLKM01006865.1 736","CDS"
"3898","ENA|OLKM01006865|OLKM01006865.1 840","CDS"
"3899","ENA|OLKM01006865|OLKM01006865.1 870","CDS"
"3900","ENA|OLKM01006865|OLKM01006865.1 1105","CDS"
"3901","ENA|OLKM01006865|OLKM01006865.1 1529","CDS"
"3902","ENA|OLKM01006865|OLKM01006865.1 1595","CDS"
"3903","ENA|OLKM01006865|OLKM01006865.1 1798","CDS"
"3904","ENA|OLKM01006865|OLKM01006865.1 1842","CDS"
"3905","ENA|OLKM01006865|OLKM01006865.1 1866","CDS"
"3906","ENA|OLKM01006865|OLKM01006865.1 2160","CDS"
"3907","ENA|OLKM01006865|OLKM01006865.1 2217","CDS"
"3908","ENA|OLKM01006865|OLKM01006865.1 2270","CDS"
"3909","ENA|OLKM01006865|OLKM01006865.1 2673","CDS"
"3910","ENA|OLKM01006865|OLKM01006865.1 2750","CDS"
"3911","ENA|OLKM01006865|OLKM01006865.1 2989","Terminator"
"3912","ENA|OLKM01006865|OLKM01006865.1 3855","Other"
"3913","ENA|OLKM01006872|OLKM01006872.1 9217","Other"
"3914","ENA|OLKM01006873|OLKM01006873.1 902","CDS"
"3915","ENA|OLKM01006873|OLKM01006873.1 1832","Other"
"3916","ENA|OLKM01006873|OLKM01006873.1 1857","Other"
"3917","ENA|OLKM01006873|OLKM01006873.1 2923","Other"
"3918","ENA|OLKM01006877|OLKM01006877.1 744","Promoter"
"3919","ENA|OLKM01006877|OLKM01006877.1 1379","CDS"
"3920","ENA|OLKM01006877|OLKM01006877.1 1399","CDS"
"3921","ENA|OLKM01006877|OLKM01006877.1 1441","CDS"
"3922","ENA|OLKM01006877|OLKM01006877.1 1483","Intron"
"3923","ENA|OLKM01006877|OLKM01006877.1 1511","Intron"
"3924","ENA|OLKM01006877|OLKM01006877.1 1604","Intron"
"3925","ENA|OLKM01006877|OLKM01006877.1 1779","Intron"
"3926","ENA|OLKM01006877|OLKM01006877.1 3111","Intron"
"3927","ENA|OLKM01006877|OLKM01006877.1 3219","Intron"
"3928","ENA|OLKM01006880|OLKM01006880.1 198","Intron"
"3929","ENA|OLKM01006880|OLKM01006880.1 210","Intron"
"3930","ENA|OLKM01006880|OLKM01006880.1 261","Intron"
"3931","ENA|OLKM01006880|OLKM01006880.1 263","Intron"
"3932","ENA|OLKM01006880|OLKM01006880.1 464","Intron"
"3933","ENA|OLKM01006880|OLKM01006880.1 517","Intron"
"3934","ENA|OLKM01006880|OLKM01006880.1 543","Intron"
"3935","ENA|OLKM01006880|OLKM01006880.1 574","Intron"
"3936","ENA|OLKM01006880|OLKM01006880.1 585","Intron"
"3937","ENA|OLKM01006880|OLKM01006880.1 599","Intron"
"3938","ENA|OLKM01006880|OLKM01006880.1 796","CDS"
"3939","ENA|OLKM01006880|OLKM01006880.1 8036","Intron"
"3940","ENA|OLKM01006881|OLKM01006881.1 1282","Other"
"3941","ENA|OLKM01006881|OLKM01006881.1 6206","Other"
"3942","ENA|OLKM01006881|OLKM01006881.1 8508","Other"
"3943","ENA|OLKM01006882|OLKM01006882.1 7129","Other"
"3944","ENA|OLKM01006882|OLKM01006882.1 7502","Other"
"3945","ENA|OLKM01006883|OLKM01006883.1 7957","Other"
"3946","ENA|OLKM01006886|OLKM01006886.1 3045","Other"
"3947","ENA|OLKM01006886|OLKM01006886.1 3990","Other"
"3948","ENA|OLKM01006886|OLKM01006886.1 4040","Other"
"3949","ENA|OLKM01006886|OLKM01006886.1 11437","Intron"
"3950","ENA|OLKM01006890|OLKM01006890.1 5670","Intron"
"3951","ENA|OLKM01006892|OLKM01006892.1 2233","Other"
"3952","ENA|OLKM01006892|OLKM01006892.1 2519","Other"
"3953","ENA|OLKM01006892|OLKM01006892.1 3351","Other"
"3954","ENA|OLKM01006892|OLKM01006892.1 3591","Other"
"3955","ENA|OLKM01006892|OLKM01006892.1 7062","CDS"
"3956","ENA|OLKM01006896|OLKM01006896.1 2421","Other"
"3957","ENA|OLKM01006896|OLKM01006896.1 2539","Other"
"3958","ENA|OLKM01006896|OLKM01006896.1 4442","Other"
"3959","ENA|OLKM01006896|OLKM01006896.1 4625","Other"
"3960","ENA|OLKM01006900|OLKM01006900.1 3735","Other"
"3961","ENA|OLKM01006900|OLKM01006900.1 3860","Other"
"3962","ENA|OLKM01006900|OLKM01006900.1 4234","Other"
"3963","ENA|OLKM01006908|OLKM01006908.1 4916","Other"
"3964","ENA|OLKM01006911|OLKM01006911.1 1383","CDS"
"3965","ENA|OLKM01006916|OLKM01006916.1 1878","CDS"
"3966","ENA|OLKM01006919|OLKM01006919.1 4659","Intron"
"3967","ENA|OLKM01006929|OLKM01006929.1 1443","Other"
"3968","ENA|OLKM01006929|OLKM01006929.1 1591","Other"
"3969","ENA|OLKM01006929|OLKM01006929.1 1645","Other"
"3970","ENA|OLKM01006929|OLKM01006929.1 2431","Other"
"3971","ENA|OLKM01006929|OLKM01006929.1 2873","Other"
"3972","ENA|OLKM01006929|OLKM01006929.1 3456","Other"
"3973","ENA|OLKM01006929|OLKM01006929.1 6232","Other"
"3974","ENA|OLKM01006929|OLKM01006929.1 9713","Other"
"3975","ENA|OLKM01006939|OLKM01006939.1 1720","Other"
"3976","ENA|OLKM01006939|OLKM01006939.1 1731","Other"
"3977","ENA|OLKM01006939|OLKM01006939.1 1754","Other"
"3978","ENA|OLKM01006939|OLKM01006939.1 1777","Other"
"3979","ENA|OLKM01006939|OLKM01006939.1 4297","Other"
"3980","ENA|OLKM01006939|OLKM01006939.1 4423","Promoter"
"3981","ENA|OLKM01006939|OLKM01006939.1 4429","Promoter"
"3982","ENA|OLKM01006939|OLKM01006939.1 4532","Promoter"
"3983","ENA|OLKM01006939|OLKM01006939.1 6028","Other"
"3984","ENA|OLKM01006939|OLKM01006939.1 6141","Other"
"3985","ENA|OLKM01006939|OLKM01006939.1 9012","Intron"
"3986","ENA|OLKM01006943|OLKM01006943.1 2082","Other"
"3987","ENA|OLKM01006943|OLKM01006943.1 8803","Other"
"3988","ENA|OLKM01006944|OLKM01006944.1 658","Other"
"3989","ENA|OLKM01006944|OLKM01006944.1 1925","Other"
"3990","ENA|OLKM01006944|OLKM01006944.1 2188","Other"
"3991","ENA|OLKM01006944|OLKM01006944.1 2693","Other"
"3992","ENA|OLKM01006949|OLKM01006949.1 10959","Other"
"3993","ENA|OLKM01006949|OLKM01006949.1 10978","Other"
"3994","ENA|OLKM01006952|OLKM01006952.1 4720","CDS"
"3995","ENA|OLKM01006952|OLKM01006952.1 4768","CDS"
"3996","ENA|OLKM01006956|OLKM01006956.1 5486","Intron"
"3997","ENA|OLKM01006967|OLKM01006967.1 5395","Other"
"3998","ENA|OLKM01006970|OLKM01006970.1 7633","UTR3"
"3999","ENA|OLKM01006971|OLKM01006971.1 3026","Other"
"4000","ENA|OLKM01006971|OLKM01006971.1 3107","Other"
"4001","ENA|OLKM01006972|OLKM01006972.1 152","Other"
"4002","ENA|OLKM01006972|OLKM01006972.1 1630","Other"
"4003","ENA|OLKM01006972|OLKM01006972.1 1651","Other"
"4004","ENA|OLKM01006985|OLKM01006985.1 5822","CDS"
"4005","ENA|OLKM01006986|OLKM01006986.1 656","Other"
"4006","ENA|OLKM01006989|OLKM01006989.1 3445","Other"
"4007","ENA|OLKM01006990|OLKM01006990.1 1896","Other"
"4008","ENA|OLKM01006990|OLKM01006990.1 3645","Other"
"4009","ENA|OLKM01006990|OLKM01006990.1 4607","Other"
"4010","ENA|OLKM01006991|OLKM01006991.1 3363","Other"
"4011","ENA|OLKM01006991|OLKM01006991.1 9543","Other"
"4012","ENA|OLKM01006997|OLKM01006997.1 11369","Other"
"4013","ENA|OLKM01006997|OLKM01006997.1 11457","Other"
"4014","ENA|OLKM01007001|OLKM01007001.1 2030","Other"
"4015","ENA|OLKM01007008|OLKM01007008.1 7224","Other"
"4016","ENA|OLKM01007010|OLKM01007010.1 7976","Other"
"4017","ENA|OLKM01007014|OLKM01007014.1 5419","Other"
"4018","ENA|OLKM01007025|OLKM01007025.1 3635","Other"
"4019","ENA|OLKM01007025|OLKM01007025.1 7485","Other"
"4020","ENA|OLKM01007025|OLKM01007025.1 8639","Other"
"4021","ENA|OLKM01007026|OLKM01007026.1 10587","Intron"
"4022","ENA|OLKM01007028|OLKM01007028.1 9388","Intron"
"4023","ENA|OLKM01007028|OLKM01007028.1 9478","Intron"
"4024","ENA|OLKM01007031|OLKM01007031.1 7260","Intron"
"4025","ENA|OLKM01007031|OLKM01007031.1 8687","Intron"
"4026","ENA|OLKM01007038|OLKM01007038.1 2156","CDS"
"4027","ENA|OLKM01007038|OLKM01007038.1 2180","CDS"
"4028","ENA|OLKM01007038|OLKM01007038.1 2191","CDS"
"4029","ENA|OLKM01007038|OLKM01007038.1 2200","CDS"
"4030","ENA|OLKM01007038|OLKM01007038.1 2245","CDS"
"4031","ENA|OLKM01007038|OLKM01007038.1 2247","CDS"
"4032","ENA|OLKM01007038|OLKM01007038.1 2261","CDS"
"4033","ENA|OLKM01007038|OLKM01007038.1 2272","CDS"
"4034","ENA|OLKM01007038|OLKM01007038.1 2295","Intron"
"4035","ENA|OLKM01007038|OLKM01007038.1 2366","Intron"
"4036","ENA|OLKM01007038|OLKM01007038.1 2374","Intron"
"4037","ENA|OLKM01007038|OLKM01007038.1 3182","Intron"
"4038","ENA|OLKM01007038|OLKM01007038.1 3748","Intron"
"4039","ENA|OLKM01007038|OLKM01007038.1 4300","Intron"
"4040","ENA|OLKM01007042|OLKM01007042.1 7533","Intron"
"4041","ENA|OLKM01007043|OLKM01007043.1 1245","Other"
"4042","ENA|OLKM01007043|OLKM01007043.1 9079","Terminator"
"4043","ENA|OLKM01007043|OLKM01007043.1 9133","Terminator"
"4044","ENA|OLKM01007055|OLKM01007055.1 6183","CDS"
"4045","ENA|OLKM01007055|OLKM01007055.1 6201","CDS"
"4046","ENA|OLKM01007057|OLKM01007057.1 7412","Other"
"4047","ENA|OLKM01007065|OLKM01007065.1 456","Other"
"4048","ENA|OLKM01007065|OLKM01007065.1 5690","Intron"
"4049","ENA|OLKM01007068|OLKM01007068.1 1229","Other"
"4050","ENA|OLKM01007068|OLKM01007068.1 2064","Other"
"4051","ENA|OLKM01007070|OLKM01007070.1 4508","Other"
"4052","ENA|OLKM01007070|OLKM01007070.1 4559","Other"
"4053","ENA|OLKM01007071|OLKM01007071.1 1357","CDS"
"4054","ENA|OLKM01007071|OLKM01007071.1 2052","Intron"
"4055","ENA|OLKM01007073|OLKM01007073.1 1056","Other"
"4056","ENA|OLKM01007073|OLKM01007073.1 1792","Other"
"4057","ENA|OLKM01007073|OLKM01007073.1 2358","Other"
"4058","ENA|OLKM01007073|OLKM01007073.1 6992","CDS"
"4059","ENA|OLKM01007078|OLKM01007078.1 9340","Other"
"4060","ENA|OLKM01007078|OLKM01007078.1 9593","Other"
"4061","ENA|OLKM01007087|OLKM01007087.1 2095","Other"
"4062","ENA|OLKM01007087|OLKM01007087.1 3032","Other"
"4063","ENA|OLKM01007088|OLKM01007088.1 6785","Other"
"4064","ENA|OLKM01007089|OLKM01007089.1 2447","Intron"
"4065","ENA|OLKM01007089|OLKM01007089.1 2450","Intron"
"4066","ENA|OLKM01007097|OLKM01007097.1 653","Other"
"4067","ENA|OLKM01007099|OLKM01007099.1 9201","Other"
"4068","ENA|OLKM01007100|OLKM01007100.1 8928","CDS"
"4069","ENA|OLKM01007100|OLKM01007100.1 8942","CDS"
"4070","ENA|OLKM01007100|OLKM01007100.1 8944","CDS"
"4071","ENA|OLKM01007104|OLKM01007104.1 1071","Intron"
"4072","ENA|OLKM01007104|OLKM01007104.1 9314","Intron"
"4073","ENA|OLKM01007104|OLKM01007104.1 9394","Intron"
"4074","ENA|OLKM01007104|OLKM01007104.1 9418","Intron"
"4075","ENA|OLKM01007105|OLKM01007105.1 10408","Terminator"
"4076","ENA|OLKM01007106|OLKM01007106.1 662","Other"
"4077","ENA|OLKM01007113|OLKM01007113.1 1035","Other"
"4078","ENA|OLKM01007113|OLKM01007113.1 1621","Other"
"4079","ENA|OLKM01007113|OLKM01007113.1 1653","Other"
"4080","ENA|OLKM01007113|OLKM01007113.1 1655","Other"
"4081","ENA|OLKM01007113|OLKM01007113.1 1679","Other"
"4082","ENA|OLKM01007113|OLKM01007113.1 1756","Other"
"4083","ENA|OLKM01007113|OLKM01007113.1 1758","Other"
"4084","ENA|OLKM01007113|OLKM01007113.1 1766","Other"
"4085","ENA|OLKM01007113|OLKM01007113.1 1827","Other"
"4086","ENA|OLKM01007113|OLKM01007113.1 1859","Other"
"4087","ENA|OLKM01007113|OLKM01007113.1 1930","Other"
"4088","ENA|OLKM01007113|OLKM01007113.1 1949","Other"
"4089","ENA|OLKM01007113|OLKM01007113.1 1964","Other"
"4090","ENA|OLKM01007113|OLKM01007113.1 1972","Other"
"4091","ENA|OLKM01007113|OLKM01007113.1 2005","Other"
"4092","ENA|OLKM01007113|OLKM01007113.1 2060","Other"
"4093","ENA|OLKM01007118|OLKM01007118.1 1521","Other"
"4094","ENA|OLKM01007118|OLKM01007118.1 1641","Other"
"4095","ENA|OLKM01007125|OLKM01007125.1 10233","Other"
"4096","ENA|OLKM01007134|OLKM01007134.1 3840","CDS"
"4097","ENA|OLKM01007136|OLKM01007136.1 4515","Terminator"
"4098","ENA|OLKM01007138|OLKM01007138.1 4557","Other"
"4099","ENA|OLKM01007148|OLKM01007148.1 1402","Other"
"4100","ENA|OLKM01007150|OLKM01007150.1 2586","Other"
"4101","ENA|OLKM01007151|OLKM01007151.1 1689","Other"
"4102","ENA|OLKM01007151|OLKM01007151.1 2403","Other"
"4103","ENA|OLKM01007158|OLKM01007158.1 2349","Other"
"4104","ENA|OLKM01007164|OLKM01007164.1 1159","CDS"
"4105","ENA|OLKM01007164|OLKM01007164.1 3894","Other"
"4106","ENA|OLKM01007164|OLKM01007164.1 7603","Other"
"4107","ENA|OLKM01007164|OLKM01007164.1 10033","CDS"
"4108","ENA|OLKM01007164|OLKM01007164.1 10503","CDS"
"4109","ENA|OLKM01007174|OLKM01007174.1 3114","Other"
"4110","ENA|OLKM01007174|OLKM01007174.1 10332","CDS"
"4111","ENA|OLKM01007177|OLKM01007177.1 718","Other"
"4112","ENA|OLKM01007177|OLKM01007177.1 2774","Other"
"4113","ENA|OLKM01007180|OLKM01007180.1 441","Other"
"4114","ENA|OLKM01007180|OLKM01007180.1 448","Other"
"4115","ENA|OLKM01007186|OLKM01007186.1 1043","Other"
"4116","ENA|OLKM01007187|OLKM01007187.1 851","Other"
"4117","ENA|OLKM01007188|OLKM01007188.1 8947","CDS"
"4118","ENA|OLKM01007188|OLKM01007188.1 9097","Intron"
"4119","ENA|OLKM01007188|OLKM01007188.1 10334","CDS"
"4120","ENA|OLKM01007188|OLKM01007188.1 10732","Intron"
"4121","ENA|OLKM01007190|OLKM01007190.1 1635","Other"
"4122","ENA|OLKM01007190|OLKM01007190.1 1637","Other"
"4123","ENA|OLKM01007190|OLKM01007190.1 1841","Other"
"4124","ENA|OLKM01007204|OLKM01007204.1 8051","Intron"
"4125","ENA|OLKM01007212|OLKM01007212.1 6586","Other"
"4126","ENA|OLKM01007223|OLKM01007223.1 3362","Other"
"4127","ENA|OLKM01007224|OLKM01007224.1 7312","Terminator"
"4128","ENA|OLKM01007238|OLKM01007238.1 4797","Other"
"4129","ENA|OLKM01007239|OLKM01007239.1 4973","Other"
"4130","ENA|OLKM01007239|OLKM01007239.1 5812","Other"
"4131","ENA|OLKM01007240|OLKM01007240.1 6379","Intron"
"4132","ENA|OLKM01007249|OLKM01007249.1 1697","Other"
"4133","ENA|OLKM01007263|OLKM01007263.1 473","CDS"
"4134","ENA|OLKM01007263|OLKM01007263.1 820","Intron"
"4135","ENA|OLKM01007263|OLKM01007263.1 1214","CDS"
"4136","ENA|OLKM01007263|OLKM01007263.1 2273","CDS"
"4137","ENA|OLKM01007263|OLKM01007263.1 2286","CDS"
"4138","ENA|OLKM01007263|OLKM01007263.1 2357","CDS"
"4139","ENA|OLKM01007267|OLKM01007267.1 1295","Intron"
"4140","ENA|OLKM01007267|OLKM01007267.1 2328","Intron"
"4141","ENA|OLKM01007267|OLKM01007267.1 2847","Intron"
"4142","ENA|OLKM01007267|OLKM01007267.1 3290","Intron"
"4143","ENA|OLKM01007267|OLKM01007267.1 4966","Intron"
"4144","ENA|OLKM01007267|OLKM01007267.1 5045","Intron"
"4145","ENA|OLKM01007267|OLKM01007267.1 8463","Intron"
"4146","ENA|OLKM01007273|OLKM01007273.1 302","Other"
"4147","ENA|OLKM01007273|OLKM01007273.1 315","Other"
"4148","ENA|OLKM01007273|OLKM01007273.1 541","Other"
"4149","ENA|OLKM01007279|OLKM01007279.1 717","Terminator"
"4150","ENA|OLKM01007279|OLKM01007279.1 853","Other"
"4151","ENA|OLKM01007279|OLKM01007279.1 1121","Other"
"4152","ENA|OLKM01007279|OLKM01007279.1 1216","Other"
"4153","ENA|OLKM01007279|OLKM01007279.1 1225","Other"
"4154","ENA|OLKM01007279|OLKM01007279.1 1249","Other"
"4155","ENA|OLKM01007279|OLKM01007279.1 1896","Other"
"4156","ENA|OLKM01007279|OLKM01007279.1 2037","Other"
"4157","ENA|OLKM01007279|OLKM01007279.1 2092","Other"
"4158","ENA|OLKM01007279|OLKM01007279.1 2114","Other"
"4159","ENA|OLKM01007279|OLKM01007279.1 2629","Other"
"4160","ENA|OLKM01007279|OLKM01007279.1 2664","Other"
"4161","ENA|OLKM01007279|OLKM01007279.1 2684","Other"
"4162","ENA|OLKM01007279|OLKM01007279.1 2706","Other"
"4163","ENA|OLKM01007279|OLKM01007279.1 2748","Other"
"4164","ENA|OLKM01007279|OLKM01007279.1 2880","Other"
"4165","ENA|OLKM01007279|OLKM01007279.1 2909","Other"
"4166","ENA|OLKM01007279|OLKM01007279.1 3076","Other"
"4167","ENA|OLKM01007279|OLKM01007279.1 3294","Other"
"4168","ENA|OLKM01007279|OLKM01007279.1 4298","Intron"
"4169","ENA|OLKM01007281|OLKM01007281.1 438","Other"
"4170","ENA|OLKM01007283|OLKM01007283.1 2178","Terminator"
"4171","ENA|OLKM01007286|OLKM01007286.1 1588","Other"
"4172","ENA|OLKM01007286|OLKM01007286.1 1607","Other"
"4173","ENA|OLKM01007286|OLKM01007286.1 1722","Other"
"4174","ENA|OLKM01007286|OLKM01007286.1 4891","Promoter"
"4175","ENA|OLKM01007288|OLKM01007288.1 314","Other"
"4176","ENA|OLKM01007288|OLKM01007288.1 1331","Other"
"4177","ENA|OLKM01007291|OLKM01007291.1 1738","CDS"
"4178","ENA|OLKM01007291|OLKM01007291.1 1777","CDS"
"4179","ENA|OLKM01007292|OLKM01007292.1 2231","Intron"
"4180","ENA|OLKM01007292|OLKM01007292.1 5914","CDS"
"4181","ENA|OLKM01007294|OLKM01007294.1 6354","Other"
"4182","ENA|OLKM01007294|OLKM01007294.1 6435","Other"
"4183","ENA|OLKM01007294|OLKM01007294.1 6438","Other"
"4184","ENA|OLKM01007294|OLKM01007294.1 6686","Other"
"4185","ENA|OLKM01007309|OLKM01007309.1 9974","Intron"
"4186","ENA|OLKM01007309|OLKM01007309.1 10035","Intron"
"4187","ENA|OLKM01007313|OLKM01007313.1 4002","CDS"
"4188","ENA|OLKM01007314|OLKM01007314.1 7319","Other"
"4189","ENA|OLKM01007314|OLKM01007314.1 7327","Other"
"4190","ENA|OLKM01007314|OLKM01007314.1 7343","Other"
"4191","ENA|OLKM01007314|OLKM01007314.1 8813","Other"
"4192","ENA|OLKM01007323|OLKM01007323.1 3420","Intron"
"4193","ENA|OLKM01007325|OLKM01007325.1 8362","CDS"
"4194","ENA|OLKM01007325|OLKM01007325.1 8821","Other"
"4195","ENA|OLKM01007325|OLKM01007325.1 9453","Other"
"4196","ENA|OLKM01007327|OLKM01007327.1 4012","Other"
"4197","ENA|OLKM01007327|OLKM01007327.1 6733","Other"
"4198","ENA|OLKM01007327|OLKM01007327.1 9871","Other"
"4199","ENA|OLKM01007334|OLKM01007334.1 174","Other"
"4200","ENA|OLKM01007334|OLKM01007334.1 432","Other"
"4201","ENA|OLKM01007334|OLKM01007334.1 851","Other"
"4202","ENA|OLKM01007334|OLKM01007334.1 3695","Other"
"4203","ENA|OLKM01007334|OLKM01007334.1 4511","Other"
"4204","ENA|OLKM01007338|OLKM01007338.1 2871","Other"
"4205","ENA|OLKM01007338|OLKM01007338.1 2960","Other"
"4206","ENA|OLKM01007338|OLKM01007338.1 3372","Other"
"4207","ENA|OLKM01007344|OLKM01007344.1 1939","Other"
"4208","ENA|OLKM01007349|OLKM01007349.1 984","Other"
"4209","ENA|OLKM01007349|OLKM01007349.1 1906","Other"
"4210","ENA|OLKM01007349|OLKM01007349.1 1958","Other"
"4211","ENA|OLKM01007349|OLKM01007349.1 3810","Intron"
"4212","ENA|OLKM01007372|OLKM01007372.1 266","Other"
"4213","ENA|OLKM01007372|OLKM01007372.1 7340","Intron"
"4214","ENA|OLKM01007372|OLKM01007372.1 7392","Intron"
"4215","ENA|OLKM01007379|OLKM01007379.1 3623","Promoter"
"4216","ENA|OLKM01007388|OLKM01007388.1 1021","Other"
"4217","ENA|OLKM01007388|OLKM01007388.1 2504","Terminator"
"4218","ENA|OLKM01007388|OLKM01007388.1 2654","Terminator"
"4219","ENA|OLKM01007391|OLKM01007391.1 4551","Intron"
"4220","ENA|OLKM01007394|OLKM01007394.1 6268","Other"
"4221","ENA|OLKM01007394|OLKM01007394.1 6353","Other"
"4222","ENA|OLKM01007398|OLKM01007398.1 7583","Intron"
"4223","ENA|OLKM01007402|OLKM01007402.1 1579","CDS"
"4224","ENA|OLKM01007402|OLKM01007402.1 1669","CDS"
"4225","ENA|OLKM01007402|OLKM01007402.1 1723","CDS"
"4226","ENA|OLKM01007402|OLKM01007402.1 2035","Intron"
"4227","ENA|OLKM01007402|OLKM01007402.1 2152","CDS"
"4228","ENA|OLKM01007402|OLKM01007402.1 5332","Intron"
"4229","ENA|OLKM01007403|OLKM01007403.1 1154","Other"
"4230","ENA|OLKM01007403|OLKM01007403.1 1186","Other"
"4231","ENA|OLKM01007403|OLKM01007403.1 2011","CDS"
"4232","ENA|OLKM01007415|OLKM01007415.1 2352","Other"
"4233","ENA|OLKM01007422|OLKM01007422.1 1664","Other"
"4234","ENA|OLKM01007423|OLKM01007423.1 3252","Other"
"4235","ENA|OLKM01007423|OLKM01007423.1 4199","Other"
"4236","ENA|OLKM01007423|OLKM01007423.1 4971","Other"
"4237","ENA|OLKM01007423|OLKM01007423.1 5122","Other"
"4238","ENA|OLKM01007426|OLKM01007426.1 5781","Other"
"4239","ENA|OLKM01007426|OLKM01007426.1 10425","CDS"
"4240","ENA|OLKM01007435|OLKM01007435.1 1384","Other"
"4241","ENA|OLKM01007435|OLKM01007435.1 1414","Other"
"4242","ENA|OLKM01007435|OLKM01007435.1 2118","Other"
"4243","ENA|OLKM01007435|OLKM01007435.1 3328","Other"
"4244","ENA|OLKM01007435|OLKM01007435.1 3735","Other"
"4245","ENA|OLKM01007435|OLKM01007435.1 3779","Other"
"4246","ENA|OLKM01007435|OLKM01007435.1 4009","Other"
"4247","ENA|OLKM01007437|OLKM01007437.1 1962","CDS"
"4248","ENA|OLKM01007438|OLKM01007438.1 6862","Other"
"4249","ENA|OLKM01007445|OLKM01007445.1 1572","Other"
"4250","ENA|OLKM01007445|OLKM01007445.1 2939","Other"
"4251","ENA|OLKM01007445|OLKM01007445.1 2985","Other"
"4252","ENA|OLKM01007445|OLKM01007445.1 2992","Other"
"4253","ENA|OLKM01007445|OLKM01007445.1 3034","Other"
"4254","ENA|OLKM01007445|OLKM01007445.1 7420","Other"
"4255","ENA|OLKM01007447|OLKM01007447.1 841","Other"
"4256","ENA|OLKM01007447|OLKM01007447.1 2431","Other"
"4257","ENA|OLKM01007447|OLKM01007447.1 3265","Other"
"4258","ENA|OLKM01007447|OLKM01007447.1 3802","Other"
"4259","ENA|OLKM01007451|OLKM01007451.1 521","Promoter"
"4260","ENA|OLKM01007451|OLKM01007451.1 5805","CDS"
"4261","ENA|OLKM01007456|OLKM01007456.1 1229","Other"
"4262","ENA|OLKM01007456|OLKM01007456.1 2562","Intron"
