"","Loc","scaffold","position","Function"
"3678","ENA|OLKM01006484|OLKM01006484.1 1485","OLKM01006484.1",1486,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3679","ENA|OLKM01006484|OLKM01006484.1 1546","OLKM01006484.1",1547,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3680","ENA|OLKM01006484|OLKM01006484.1 1621","OLKM01006484.1",1622,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3681","ENA|OLKM01006484|OLKM01006484.1 1681","OLKM01006484.1",1682,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3682","ENA|OLKM01006484|OLKM01006484.1 1683","OLKM01006484.1",1684,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3683","ENA|OLKM01006484|OLKM01006484.1 1900","OLKM01006484.1",1901,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3684","ENA|OLKM01006484|OLKM01006484.1 1993","OLKM01006484.1",1994,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3685","ENA|OLKM01006484|OLKM01006484.1 2003","OLKM01006484.1",2004,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3686","ENA|OLKM01006484|OLKM01006484.1 2092","OLKM01006484.1",2093,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3687","ENA|OLKM01006484|OLKM01006484.1 3002","OLKM01006484.1",3003,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3688","ENA|OLKM01006484|OLKM01006484.1 3199","OLKM01006484.1",3200,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3689","ENA|OLKM01006484|OLKM01006484.1 3265","OLKM01006484.1",3266,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3690","ENA|OLKM01006484|OLKM01006484.1 3572","OLKM01006484.1",3573,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3691","ENA|OLKM01006484|OLKM01006484.1 3605","OLKM01006484.1",3606,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3692","ENA|OLKM01006484|OLKM01006484.1 3660","OLKM01006484.1",3661,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3693","ENA|OLKM01006484|OLKM01006484.1 3689","OLKM01006484.1",3690,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3694","ENA|OLKM01006484|OLKM01006484.1 4036","OLKM01006484.1",4037,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3695","ENA|OLKM01006484|OLKM01006484.1 8990","OLKM01006484.1",8991,"Name=MEAE_00093292;Alias=maker-MeA_20160214_scaffold_6483-augustus-gene-0.7;Note=Protein of unknown function;"
"3695.2","ENA|OLKM01006484|OLKM01006484.1 8990","OLKM01006484.1",8991,"Name=MEAE_00093293;Alias=snap_masked-MeA_20160214_scaffold_6483-processed-gene-0.4;Note=Similar to Ttn: Titin (Mus musculus);"
"3696","ENA|OLKM01006493|OLKM01006493.1 1192","OLKM01006493.1",1193,"Name=MEAE_00093303;Alias=snap_masked-MeA_20160214_scaffold_6492-processed-gene-0.3;Note=Protein of unknown function;"
"3697","ENA|OLKM01006493|OLKM01006493.1 1568","OLKM01006493.1",1569,"Name=MEAE_00093303;Alias=snap_masked-MeA_20160214_scaffold_6492-processed-gene-0.3;Note=Protein of unknown function;"
"3698","ENA|OLKM01006493|OLKM01006493.1 2592","OLKM01006493.1",2593,"Name=MEAE_00093303;Alias=snap_masked-MeA_20160214_scaffold_6492-processed-gene-0.3;Note=Protein of unknown function;"
"3700","ENA|OLKM01006525|OLKM01006525.1 8365","OLKM01006525.1",8366,"Name=MEAE_00093375;Alias=maker-MeA_20160214_scaffold_6524-snap-gene-0.5;Note=Similar to Deaf1: Deformed epidermal autoregulatory factor 1 (Drosophila melanogaster);Dbxref=Gene3D:G3DSA:3.10.390.10,InterPro:IPR000770,InterPro:IPR010919,Pfam:PF01342,ProSiteProfiles:PS50864,SMART:SM00258,SUPERFAMILY:SSF63763;Ontology_term=GO:0003677;"
"3701","ENA|OLKM01006525|OLKM01006525.1 8448","OLKM01006525.1",8449,"Name=MEAE_00093375;Alias=maker-MeA_20160214_scaffold_6524-snap-gene-0.5;Note=Similar to Deaf1: Deformed epidermal autoregulatory factor 1 (Drosophila melanogaster);Dbxref=Gene3D:G3DSA:3.10.390.10,InterPro:IPR000770,InterPro:IPR010919,Pfam:PF01342,ProSiteProfiles:PS50864,SMART:SM00258,SUPERFAMILY:SSF63763;Ontology_term=GO:0003677;"
"3706","ENA|OLKM01006539|OLKM01006539.1 1464","OLKM01006539.1",1465,"Name=MEAE_00093395;Alias=snap_masked-MeA_20160214_scaffold_6538-processed-gene-0.5;Note=Protein of unknown function;"
"3716","ENA|OLKM01006540|OLKM01006540.1 9325","OLKM01006540.1",9326,"Name=MEAE_00093396;Alias=snap_masked-MeA_20160214_scaffold_6539-processed-gene-0.7;Note=Protein of unknown function;"
"3718","ENA|OLKM01006547|OLKM01006547.1 3033","OLKM01006547.1",3034,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3719","ENA|OLKM01006547|OLKM01006547.1 3143","OLKM01006547.1",3144,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3720","ENA|OLKM01006547|OLKM01006547.1 3193","OLKM01006547.1",3194,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3721","ENA|OLKM01006547|OLKM01006547.1 3205","OLKM01006547.1",3206,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3722","ENA|OLKM01006547|OLKM01006547.1 3276","OLKM01006547.1",3277,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3723","ENA|OLKM01006547|OLKM01006547.1 4530","OLKM01006547.1",4531,"Name=MEAE_00093410;Alias=maker-MeA_20160214_scaffold_6546-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR24401,PANTHER:PTHR24401:SF19;"
"3727","ENA|OLKM01006555|OLKM01006555.1 79","OLKM01006555.1",80,"Name=MEAE_00093425;Alias=augustus_masked-MeA_20160214_scaffold_6554-processed-gene-0.2;Note=Protein of unknown function;"
"3729","ENA|OLKM01006559|OLKM01006559.1 1897","OLKM01006559.1",1898,"Name=MEAE_00093431;Alias=maker-MeA_20160214_scaffold_6558-snap-gene-0.9;Note=Similar to Vwa5a: von Willebrand factor A domain-containing protein 5A (Mus musculus);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.410,InterPro:IPR002035,InterPro:IPR013694,PANTHER:PTHR10338,PANTHER:PTHR10338:SF97,Pfam:PF08487,Pfam:PF13768,ProSiteProfiles:PS50234,ProSiteProfiles:PS51468,SMART:SM00609,SUPERFAMILY:SSF53300;"
"3730","ENA|OLKM01006559|OLKM01006559.1 5890","OLKM01006559.1",5891,"Name=MEAE_00093431;Alias=maker-MeA_20160214_scaffold_6558-snap-gene-0.9;Note=Similar to Vwa5a: von Willebrand factor A domain-containing protein 5A (Mus musculus);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.410,InterPro:IPR002035,InterPro:IPR013694,PANTHER:PTHR10338,PANTHER:PTHR10338:SF97,Pfam:PF08487,Pfam:PF13768,ProSiteProfiles:PS50234,ProSiteProfiles:PS51468,SMART:SM00609,SUPERFAMILY:SSF53300;"
"3732","ENA|OLKM01006576|OLKM01006576.1 1161","OLKM01006576.1",1162,"Name=MEAE_00093470;Alias=maker-MeA_20160214_scaffold_6575-augustus-gene-0.5;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003879,InterPro:IPR006574,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR013098,InterPro:IPR013783,PRINTS:PR01407,Pfam:PF07679,Pfam:PF13765,ProSiteProfiles:PS50835,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0005515;"
"3739","ENA|OLKM01006586|OLKM01006586.1 12596","OLKM01006586.1",12597,"Name=MEAE_00093496;Alias=maker-MeA_20160214_scaffold_6585-snap-gene-0.5;Note=Protein of unknown function;Dbxref=PANTHER:PTHR10725;"
"3740","ENA|OLKM01006597|OLKM01006597.1 9940","OLKM01006597.1",9941,"Name=MEAE_00093516;Alias=maker-MeA_20160214_scaffold_6596-snap-gene-0.6;Note=Protein of unknown function;"
"3740.4","ENA|OLKM01006597|OLKM01006597.1 9940","OLKM01006597.1",9941,"Name=MEAE_00093517;Alias=snap_masked-MeA_20160214_scaffold_6596-processed-gene-0.4;Note=Protein of unknown function;Dbxref=Coils:Coil;"
"3745","ENA|OLKM01006617|OLKM01006617.1 9825","OLKM01006617.1",9826,"Name=MEAE_00093565;Alias=augustus_masked-MeA_20160214_scaffold_6616-processed-gene-0.4;Note=Protein of unknown function;"
"3751","ENA|OLKM01006635|OLKM01006635.1 1090","OLKM01006635.1",1091,"Name=MEAE_00093601;Alias=snap_masked-MeA_20160214_scaffold_6634-processed-gene-0.3;Note=Similar to ZBED9: SCAN domain-containing protein 3 (Homo sapiens);Dbxref=InterPro:IPR003309,InterPro:IPR008916,InterPro:IPR027775,PANTHER:PTHR10032,PANTHER:PTHR10032:SF210,Pfam:PF02023,ProSiteProfiles:PS50804,SMART:SM00431,SUPERFAMILY:SSF47353;Ontology_term=GO:0003700,GO:0005634,GO:0006351,GO:0006355;"
"3752","ENA|OLKM01006635|OLKM01006635.1 6694","OLKM01006635.1",6695,"Name=MEAE_00093601;Alias=snap_masked-MeA_20160214_scaffold_6634-processed-gene-0.3;Note=Similar to ZBED9: SCAN domain-containing protein 3 (Homo sapiens);Dbxref=InterPro:IPR003309,InterPro:IPR008916,InterPro:IPR027775,PANTHER:PTHR10032,PANTHER:PTHR10032:SF210,Pfam:PF02023,ProSiteProfiles:PS50804,SMART:SM00431,SUPERFAMILY:SSF47353;Ontology_term=GO:0003700,GO:0005634,GO:0006351,GO:0006355;"
"3752.2","ENA|OLKM01006635|OLKM01006635.1 6694","OLKM01006635.1",6695,"Name=MEAE_00093602;Alias=snap_masked-MeA_20160214_scaffold_6634-processed-gene-0.4;Note=Protein of unknown function;"
"3755","ENA|OLKM01006649|OLKM01006649.1 2248","OLKM01006649.1",2249,"Name=MEAE_00093630;Alias=maker-MeA_20160214_scaffold_6648-snap-gene-0.11;Note=Protein of unknown function;"
"3756","ENA|OLKM01006649|OLKM01006649.1 2280","OLKM01006649.1",2281,"Name=MEAE_00093630;Alias=maker-MeA_20160214_scaffold_6648-snap-gene-0.11;Note=Protein of unknown function;"
"3757","ENA|OLKM01006658|OLKM01006658.1 2648","OLKM01006658.1",2649,"Name=MEAE_00093644;Alias=maker-MeA_20160214_scaffold_6657-snap-gene-0.10;Note=Similar to NLRC3: Protein NLRC3 (Homo sapiens);Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR001870,InterPro:IPR003590,InterPro:IPR003877,InterPro:IPR003879,InterPro:IPR006574,InterPro:IPR008985,InterPro:IPR018355,InterPro:IPR029495,PANTHER:PTHR24106,PANTHER:PTHR24106:SF58,PRINTS:PR01407,Pfam:PF00622,Pfam:PF05729,Pfam:PF13765,Pfam:PF14484,ProSiteProfiles:PS50188,SMART:SM00368,SMART:SM00449,SMART:SM00589,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF52047;Ontology_term=GO:0005515;"
"3757.4","ENA|OLKM01006658|OLKM01006658.1 2648","OLKM01006658.1",2649,"Name=MEAE_00093645;Alias=maker-MeA_20160214_scaffold_6657-snap-gene-0.11;Note=Protein of unknown function;"
"3758","ENA|OLKM01006658|OLKM01006658.1 3055","OLKM01006658.1",3056,"Name=MEAE_00093644;Alias=maker-MeA_20160214_scaffold_6657-snap-gene-0.10;Note=Similar to NLRC3: Protein NLRC3 (Homo sapiens);Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR001870,InterPro:IPR003590,InterPro:IPR003877,InterPro:IPR003879,InterPro:IPR006574,InterPro:IPR008985,InterPro:IPR018355,InterPro:IPR029495,PANTHER:PTHR24106,PANTHER:PTHR24106:SF58,PRINTS:PR01407,Pfam:PF00622,Pfam:PF05729,Pfam:PF13765,Pfam:PF14484,ProSiteProfiles:PS50188,SMART:SM00368,SMART:SM00449,SMART:SM00589,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF52047;Ontology_term=GO:0005515;"
"3758.2","ENA|OLKM01006658|OLKM01006658.1 3055","OLKM01006658.1",3056,"Name=MEAE_00093645;Alias=maker-MeA_20160214_scaffold_6657-snap-gene-0.11;Note=Protein of unknown function;"
"3767","ENA|OLKM01006675|OLKM01006675.1 3060","OLKM01006675.1",3061,"Name=MEAE_00093686;Alias=maker-MeA_20160214_scaffold_6674-snap-gene-0.4;Note=Similar to PCDHB16: Protocadherin beta-16 (Homo sapiens);Dbxref=PANTHER:PTHR24028,PANTHER:PTHR24028:SF114;"
"3773","ENA|OLKM01006685|OLKM01006685.1 187","OLKM01006685.1",188,"Name=MEAE_00093705;Alias=augustus_masked-MeA_20160214_scaffold_6684-processed-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.40.50.1110,InterPro:IPR013831,SUPERFAMILY:SSF52266;Ontology_term=GO:0016787;"
"3774","ENA|OLKM01006685|OLKM01006685.1 350","OLKM01006685.1",351,"Name=MEAE_00093705;Alias=augustus_masked-MeA_20160214_scaffold_6684-processed-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.40.50.1110,InterPro:IPR013831,SUPERFAMILY:SSF52266;Ontology_term=GO:0016787;"
"3780","ENA|OLKM01006686|OLKM01006686.1 2740","OLKM01006686.1",2741,"Name=MEAE_00093707;Alias=snap_masked-MeA_20160214_scaffold_6685-processed-gene-0.6;Note=Protein of unknown function;"
"3811","ENA|OLKM01006719|OLKM01006719.1 3871","OLKM01006719.1",3872,"Name=MEAE_00093760;Alias=snap_masked-MeA_20160214_scaffold_6718-processed-gene-0.6;Note=Protein of unknown function;"
"3816","ENA|OLKM01006732|OLKM01006732.1 1790","OLKM01006732.1",1791,"Name=MEAE_00093788;Alias=snap_masked-MeA_20160214_scaffold_6731-processed-gene-0.7;Note=Protein of unknown function;"
"3818","ENA|OLKM01006744|OLKM01006744.1 1449","OLKM01006744.1",1450,"Name=MEAE_00093802;Alias=maker-MeA_20160214_scaffold_6743-snap-gene-0.9;Note=Protein of unknown function;"
"3818.4","ENA|OLKM01006744|OLKM01006744.1 1449","OLKM01006744.1",1450,"Name=MEAE_00093803;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.5;Note=Protein of unknown function;"
"3819","ENA|OLKM01006744|OLKM01006744.1 1956","OLKM01006744.1",1957,"Name=MEAE_00093803;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.5;Note=Protein of unknown function;"
"3820","ENA|OLKM01006744|OLKM01006744.1 2204","OLKM01006744.1",2205,"Name=MEAE_00093803;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.5;Note=Protein of unknown function;"
"3825","ENA|OLKM01006744|OLKM01006744.1 9222","OLKM01006744.1",9223,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3826","ENA|OLKM01006744|OLKM01006744.1 9295","OLKM01006744.1",9296,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3827","ENA|OLKM01006744|OLKM01006744.1 9353","OLKM01006744.1",9354,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3828","ENA|OLKM01006744|OLKM01006744.1 9671","OLKM01006744.1",9672,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3829","ENA|OLKM01006744|OLKM01006744.1 9809","OLKM01006744.1",9810,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3830","ENA|OLKM01006744|OLKM01006744.1 10208","OLKM01006744.1",10209,"Name=MEAE_00093805;Alias=snap_masked-MeA_20160214_scaffold_6743-processed-gene-0.6;Note=Protein of unknown function;"
"3832","ENA|OLKM01006746|OLKM01006746.1 6869","OLKM01006746.1",6870,"Name=MEAE_00093812;Alias=snap_masked-MeA_20160214_scaffold_6745-processed-gene-0.3;Note=Similar to T: Transposable element Hobo transposase (Drosophila melanogaster);Dbxref=InterPro:IPR012337,PANTHER:PTHR23272,SUPERFAMILY:SSF53098;Ontology_term=GO:0003676;"
"3837","ENA|OLKM01006762|OLKM01006762.1 4318","OLKM01006762.1",4319,"Name=MEAE_00093840;Alias=snap_masked-MeA_20160214_scaffold_6761-processed-gene-0.3;Note=Similar to ZMYM1: Zinc finger MYM-type protein 1 (Homo sapiens);Dbxref=InterPro:IPR008906,PANTHER:PTHR11697,PANTHER:PTHR11697:SF83,Pfam:PF05699;Ontology_term=GO:0046983;"
"3844","ENA|OLKM01006769|OLKM01006769.1 1298","OLKM01006769.1",1299,"Name=MEAE_00093858;Alias=snap_masked-MeA_20160214_scaffold_6768-processed-gene-0.3;Note=Protein of unknown function;"
"3845","ENA|OLKM01006769|OLKM01006769.1 1338","OLKM01006769.1",1339,"Name=MEAE_00093858;Alias=snap_masked-MeA_20160214_scaffold_6768-processed-gene-0.3;Note=Protein of unknown function;"
"3846","ENA|OLKM01006775|OLKM01006775.1 1122","OLKM01006775.1",1123,"Name=MEAE_00093867;Alias=maker-MeA_20160214_scaffold_6774-snap-gene-0.6;Note=Protein of unknown function;"
"3855","ENA|OLKM01006784|OLKM01006784.1 2429","OLKM01006784.1",2430,"Name=MEAE_00093896;Alias=maker-MeA_20160214_scaffold_6783-snap-gene-0.11;Note=Similar to Gcnt1: Beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase (Mus musculus);Dbxref=PANTHER:PTHR19297,PANTHER:PTHR19297:SF71;"
"3856","ENA|OLKM01006784|OLKM01006784.1 2813","OLKM01006784.1",2814,"Name=MEAE_00093896;Alias=maker-MeA_20160214_scaffold_6783-snap-gene-0.11;Note=Similar to Gcnt1: Beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase (Mus musculus);Dbxref=PANTHER:PTHR19297,PANTHER:PTHR19297:SF71;"
"3857","ENA|OLKM01006784|OLKM01006784.1 8474","OLKM01006784.1",8475,"Name=MEAE_00093897;Alias=maker-MeA_20160214_scaffold_6783-augustus-gene-0.9;Note=Similar to GCNT1: Beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase (Homo sapiens);Dbxref=InterPro:IPR003406,PANTHER:PTHR19297,PANTHER:PTHR19297:SF81,Pfam:PF02485;Ontology_term=GO:0008375,GO:0016020;"
"3861","ENA|OLKM01006793|OLKM01006793.1 12773","OLKM01006793.1",12774,"Name=MEAE_00093917;Alias=snap_masked-MeA_20160214_scaffold_6792-processed-gene-0.2;Note=Protein of unknown function;"
"3871","ENA|OLKM01006820|OLKM01006820.1 1876","OLKM01006820.1",1877,"Name=MEAE_00093970;Alias=maker-MeA_20160214_scaffold_6819-snap-gene-0.11;Note=Protein of unknown function;"
"3875","ENA|OLKM01006822|OLKM01006822.1 2335","OLKM01006822.1",2336,"Name=MEAE_00093976;Alias=augustus_masked-MeA_20160214_scaffold_6821-processed-gene-0.3;Note=Protein of unknown function;Dbxref=Coils:Coil;"
"3876","ENA|OLKM01006823|OLKM01006823.1 1295","OLKM01006823.1",1296,"Name=MEAE_00093980;Alias=snap_masked-MeA_20160214_scaffold_6822-processed-gene-0.7;Note=Protein of unknown function;"
"3876.2","ENA|OLKM01006823|OLKM01006823.1 1295","OLKM01006823.1",1296,"Name=MEAE_00093979;Alias=augustus_masked-MeA_20160214_scaffold_6822-processed-gene-0.6;Note=Protein of unknown function;"
"3877","ENA|OLKM01006823|OLKM01006823.1 2444","OLKM01006823.1",2445,"Name=MEAE_00093980;Alias=snap_masked-MeA_20160214_scaffold_6822-processed-gene-0.7;Note=Protein of unknown function;"
"3877.2","ENA|OLKM01006823|OLKM01006823.1 2444","OLKM01006823.1",2445,"Name=MEAE_00093979;Alias=augustus_masked-MeA_20160214_scaffold_6822-processed-gene-0.6;Note=Protein of unknown function;"
"3878","ENA|OLKM01006823|OLKM01006823.1 2549","OLKM01006823.1",2550,"Name=MEAE_00093980;Alias=snap_masked-MeA_20160214_scaffold_6822-processed-gene-0.7;Note=Protein of unknown function;"
"3884","ENA|OLKM01006840|OLKM01006840.1 2996","OLKM01006840.1",2997,"Name=MEAE_00094011;Alias=snap_masked-MeA_20160214_scaffold_6839-processed-gene-0.8;Note=Protein of unknown function;"
"3892","ENA|OLKM01006865|OLKM01006865.1 256","OLKM01006865.1",257,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3893","ENA|OLKM01006865|OLKM01006865.1 287","OLKM01006865.1",288,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3894","ENA|OLKM01006865|OLKM01006865.1 326","OLKM01006865.1",327,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3895","ENA|OLKM01006865|OLKM01006865.1 354","OLKM01006865.1",355,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3896","ENA|OLKM01006865|OLKM01006865.1 492","OLKM01006865.1",493,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3897","ENA|OLKM01006865|OLKM01006865.1 736","OLKM01006865.1",737,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3898","ENA|OLKM01006865|OLKM01006865.1 840","OLKM01006865.1",841,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3899","ENA|OLKM01006865|OLKM01006865.1 870","OLKM01006865.1",871,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
"3900","ENA|OLKM01006865|OLKM01006865.1 1105","OLKM01006865.1",1106,"Name=MEAE_00094069;Alias=augustus_masked-MeA_20160214_scaffold_6864-processed-gene-0.3;Note=Protein of unknown function;"
